id,case_number,date,block,iucr,crime_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,city,data_source,fetch_date
14072033,JK101476,2025-12-26 02:30:00,080XX S YALE AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,0623,006,17,44,02,1176013,1851651,2025,2026-01-05T15:42:25.000,41.748290081,-87.630601264,"{'latitude': '41.748290081', 'longitude': '-87.630601264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065930,JJ534805,2025-12-26 02:45:00,048XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0931,009,15,61,08B,1164500,1872664,2025,2026-01-03T15:41:35.000,41.806202812,-87.672196882,"{'latitude': '41.806202812', 'longitude': '-87.672196882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065890,JJ534810,2025-12-26 02:52:00,045XX S WOOD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,False,0924,009,15,61,04A,1165109,1874586,2025,2026-01-03T15:41:35.000,41.811464125,-87.669908868,"{'latitude': '41.811464125', 'longitude': '-87.669908868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065979,JJ534835,2025-12-26 03:00:00,056XX S MARYLAND AVE,041A,BATTERY,AGGRAVATED - HANDGUN,HOSPITAL BUILDING / GROUNDS,False,False,0235,002,5,41,04B,1182875,1867708,2025,2026-01-03T15:41:35.000,41.792195498,-87.604958508,"{'latitude': '41.792195498', 'longitude': '-87.604958508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065903,JJ534828,2025-12-26 03:00:00,078XX S EMERALD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0621,006,17,71,04A,1172662,1852823,2025,2026-01-03T15:41:35.000,41.751580645,-87.642845961,"{'latitude': '41.751580645', 'longitude': '-87.642845961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065943,JJ534822,2025-12-26 03:10:00,027XX E 76TH ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,True,True,0421,004,7,43,04B,1195915,1855212,2025,2026-01-03T15:41:35.000,41.757592553,-87.557557148,"{'latitude': '41.757592553', 'longitude': '-87.557557148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065947,JJ534815,2025-12-26 03:10:00,013XX E 63RD ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,CTA BUS STOP,False,False,0314,003,20,42,03,1186330,1863496,2025,2026-01-03T15:41:35.000,41.780556405,-87.592422832,"{'latitude': '41.780556405', 'longitude': '-87.592422832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065953,JJ534821,2025-12-26 03:13:00,027XX W 39TH PL,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,True,True,0921,009,12,58,04B,1158665,1878342,2025,2026-01-03T15:41:35.000,41.821905136,-87.693442619,"{'latitude': '41.821905136', 'longitude': '-87.693442619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065984,JJ534856,2025-12-26 03:30:00,002XX E HURON ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1834,018,2,8,08B,1178046,1905133,2025,2026-01-03T15:41:35.000,41.895003278,-87.62152816,"{'latitude': '41.895003278', 'longitude': '-87.62152816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065923,JJ534829,2025-12-26 03:50:00,008XX N LA SALLE DR,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1832,018,2,8,04A,1174989,1906050,2025,2026-01-03T15:41:35.000,41.897588619,-87.632728083,"{'latitude': '41.897588619', 'longitude': '-87.632728083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065884,JJ534824,2025-12-26 03:50:00,077XX N MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2422,024,49,1,08B,1163977,1951228,2025,2026-01-03T15:41:35.000,42.021798712,-87.671892856,"{'latitude': '42.021798712', 'longitude': '-87.671892856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065949,JJ534840,2025-12-26 04:00:00,030XX E 79TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0422,004,7,46,08B,1197797,1852838,2025,2026-01-03T15:41:35.000,41.751031354,-87.550739164,"{'latitude': '41.751031354', 'longitude': '-87.550739164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065959,JJ534832,2025-12-26 04:01:00,046XX S LAKE PARK AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,0222,002,4,39,04A,1186014,1874356,2025,2026-01-03T15:41:35.000,41.810364548,-87.593238553,"{'latitude': '41.810364548', 'longitude': '-87.593238553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065936,JJ534831,2025-12-26 04:10:00,064XX N CLARK ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2432,024,40,1,08B,1164357,1942729,2025,2026-01-03T15:41:35.000,41.998469223,-87.670736531,"{'latitude': '41.998469223', 'longitude': '-87.670736531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065931,JJ534846,2025-12-26 04:25:00,015XX N AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2535,025,26,23,08B,1150424,1910004,2025,2026-01-03T15:41:35.000,41.908953808,-87.722849361,"{'latitude': '41.908953808', 'longitude': '-87.722849361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14067835,JJ535107,2025-12-26 05:00:00,043XX W 45TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0815,008,14,57,03,1147960,1874442,2025,2026-01-03T15:41:35.000,41.811415033,-87.732814775,"{'latitude': '41.811415033', 'longitude': '-87.732814775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065945,JJ534854,2025-12-26 05:20:00,051XX W MADISON ST,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,1533,015,28,25,03,1142285,1899542,2025,2026-01-03T15:41:35.000,41.880399914,-87.753008553,"{'latitude': '41.880399914', 'longitude': '-87.753008553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066034,JJ534870,2025-12-26 05:44:00,028XX W 39TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0921,009,12,58,08B,1158098,1878330,2025,2026-01-03T15:41:35.000,41.821883776,-87.695523021,"{'latitude': '41.821883776', 'longitude': '-87.695523021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065964,JJ534871,2025-12-26 06:53:00,012XX W ALBION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,False,True,2432,024,49,1,08B,1166859,1944233,2025,2026-01-03T15:41:35.000,42.002542731,-87.661489102,"{'latitude': '42.002542731', 'longitude': '-87.661489102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066138,JJ534877,2025-12-26 07:05:00,011XX W 68TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0724,007,16,68,08B,1169721,1859703,2025,2026-01-03T15:41:35.000,41.770524518,-87.653424052,"{'latitude': '41.770524518', 'longitude': '-87.653424052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14074041,JK103727,2025-12-26 07:06:00,022XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2522,025,26,19,08B,1141354,1914367,2025,2026-01-07T15:43:04.000,41.921098665,-87.756060835,"{'latitude': '41.921098665', 'longitude': '-87.756060835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065999,JJ534889,2025-12-26 07:14:00,051XX S PULASKI RD,0560,ASSAULT,SIMPLE,CTA STATION,True,False,0815,008,23,62,08A,1150570,1870231,2025,2026-01-03T15:41:35.000,41.799808989,-87.723350952,"{'latitude': '41.799808989', 'longitude': '-87.723350952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066114,JJ534921,2025-12-26 08:00:00,056XX S ELIZABETH ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,0713,007,16,67,08B,1168950,1867429,2025,2026-01-03T15:41:35.000,41.791742289,-87.656027162,"{'latitude': '41.791742289', 'longitude': '-87.656027162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14065996,JJ534904,2025-12-26 08:05:00,021XX W PIERCE AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,1424,014,1,24,08B,1161771,1910214,2025,2026-01-03T15:41:35.000,41.909300888,-87.681159825,"{'latitude': '41.909300888', 'longitude': '-87.681159825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066383,JJ535431,2025-12-26 08:30:00,064XX N MAGNOLIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2432,024,49,1,08B,1166763,1942946,2025,2026-01-03T15:41:35.000,41.999013245,-87.661879406,"{'latitude': '41.999013245', 'longitude': '-87.661879406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14081699,JK112540,2025-12-26 08:40:00,065XX S ALBANY AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,0831,008,15,66,04A,1156847,1861011,2025,2026-01-15T15:42:23.000,41.774383453,-87.700580081,"{'latitude': '41.774383453', 'longitude': '-87.700580081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066130,JJ534933,2025-12-26 08:54:00,103XX S AVENUE J,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0432,004,10,52,08B,1202490,1837038,2025,2026-01-03T15:41:35.000,41.707556618,-87.53407975,"{'latitude': '41.707556618', 'longitude': '-87.53407975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066176,JJ534947,2025-12-26 09:00:00,005XX E 82ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0631,006,6,44,08B,1181084,1850743,2025,2026-01-03T15:41:35.000,41.745683275,-87.612047438,"{'latitude': '41.745683275', 'longitude': '-87.612047438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066224,JJ535191,2025-12-26 09:00:00,077XX S COLES AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0421,004,7,43,08A,1196807,1854560,2025,2026-01-03T15:41:35.000,41.755781299,-87.554309795,"{'latitude': '41.755781299', 'longitude': '-87.554309795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066234,JJ535179,2025-12-26 09:19:00,120XX S EMERALD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,True,0523,005,21,53,08B,1173478,1824983,2025,2026-01-03T15:41:35.000,41.675165651,-87.640676424,"{'latitude': '41.675165651', 'longitude': '-87.640676424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066192,JJ534949,2025-12-26 09:26:00,0000X W CTA 95TH ST LN,0460,BATTERY,SIMPLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,False,0634,006,9,49,08B,1177779,1842365,2025,2026-01-03T15:41:35.000,41.722768379,-87.624410361,"{'latitude': '41.722768379', 'longitude': '-87.624410361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066082,JJ535005,2025-12-26 09:30:00,048XX S KEDZIE AVE,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,CTA STATION,False,False,0821,008,14,58,03,1155860,1872292,2025,2026-01-03T15:41:35.000,41.805360004,-87.703895519,"{'latitude': '41.805360004', 'longitude': '-87.703895519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066090,JJ534997,2025-12-26 09:30:00,054XX N EAST RIVER RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1614,016,41,76,08B,1116632,1934894,2025,2026-01-03T15:41:35.000,41.977848233,-87.84646896,"{'latitude': '41.977848233', 'longitude': '-87.84646896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14069256,JJ535100,2025-12-26 09:30:00,070XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0331,003,5,43,08B,1191762,1858673,2025,2026-01-03T15:41:35.000,41.767191574,-87.572664894,"{'latitude': '41.767191574', 'longitude': '-87.572664894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066978,JJ535967,2025-12-26 10:00:00,065XX S ALBANY AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,False,False,0831,008,15,66,04B,1156847,1861011,2025,2026-01-03T15:41:35.000,41.774383453,-87.700580081,"{'latitude': '41.774383453', 'longitude': '-87.700580081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066067,JJ535028,2025-12-26 10:00:00,079XX S PAULINA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,True,0611,006,17,71,04A,1166393,1852001,2025,2026-01-03T15:41:35.000,41.749460724,-87.665842269,"{'latitude': '41.749460724', 'longitude': '-87.665842269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066162,JJ534983,2025-12-26 10:00:00,063XX N KNOX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1711,017,39,12,08B,1145244,1941838,2025,2026-01-03T15:41:35.000,41.996408578,-87.741070294,"{'latitude': '41.996408578', 'longitude': '-87.741070294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066204,JJ535236,2025-12-26 10:30:00,010XX W 92ND ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2222,022,21,73,08A,1170989,1843804,2025,2026-01-03T15:41:35.000,41.726867951,-87.649239426,"{'latitude': '41.726867951', 'longitude': '-87.649239426', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066369,JJ535468,2025-12-26 10:30:00,045XX W NORTH AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,2533,025,37,23,08A,1145953,1910249,2025,2026-01-03T15:41:35.000,41.90971226,-87.73926766,"{'latitude': '41.90971226', 'longitude': '-87.73926766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14069801,JJ539199,2025-12-26 10:30:00,016XX N MC VICKER AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,True,True,2513,025,29,25,04A,1135828,1910298,2025,2026-01-12T15:41:00.000,41.910033128,-87.776462038,"{'latitude': '41.910033128', 'longitude': '-87.776462038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066078,JJ535057,2025-12-26 10:42:00,014XX W 76TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0612,006,17,71,08B,1168090,1854350,2025,2026-01-03T15:41:35.000,41.755870407,-87.659556354,"{'latitude': '41.755870407', 'longitude': '-87.659556354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066102,JJ535056,2025-12-26 10:50:00,011XX W 13TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1232,012,28,28,08B,1168822,1894211,2025,2026-01-03T15:41:35.000,41.865237501,-87.655721922,"{'latitude': '41.865237501', 'longitude': '-87.655721922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066132,JJ535086,2025-12-26 10:50:00,085XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0423,004,7,46,08B,1194650,1848761,2025,2026-01-03T15:41:35.000,41.739921704,-87.562404937,"{'latitude': '41.739921704', 'longitude': '-87.562404937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14067655,JJ535080,2025-12-26 10:50:00,034XX W CERMAK RD,0560,ASSAULT,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,False,False,1024,010,24,29,08A,1153642,1889233,2025,2026-01-03T15:41:35.000,41.851892574,-87.711580643,"{'latitude': '41.851892574', 'longitude': '-87.711580643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066117,JJ535085,2025-12-26 11:00:00,059XX S JUSTINE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0713,007,16,67,08B,1167026,1865272,2025,2026-01-03T15:41:35.000,41.785864598,-87.663143774,"{'latitude': '41.785864598', 'longitude': '-87.663143774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14070162,JJ539882,2025-12-26 11:00:00,044XX W 44TH ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,0815,008,14,57,08A,1147504,1875447,2025,2026-01-03T15:41:35.000,41.814181634,-87.73446169,"{'latitude': '41.814181634', 'longitude': '-87.73446169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066175,JJ535071,2025-12-26 11:10:00,010XX W 79TH ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,0612,006,17,71,08A,1170874,1852437,2025,2026-01-03T15:41:35.000,41.7505606,-87.649409369,"{'latitude': '41.7505606', 'longitude': '-87.649409369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066206,JJ535099,2025-12-26 11:27:00,036XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,0212,002,4,35,08B,1180179,1881011,2025,2026-01-03T15:41:35.000,41.828762287,-87.614436164,"{'latitude': '41.828762287', 'longitude': '-87.614436164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066185,JJ535114,2025-12-26 11:35:00,062XX N RAVENSWOOD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2433,024,40,77,08B,1163234,1941349,2025,2026-01-03T15:41:35.000,41.994706235,-87.674906714,"{'latitude': '41.994706235', 'longitude': '-87.674906714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066146,JJ535147,2025-12-26 11:40:00,0000X S HALSTED ST,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,1232,012,34,28,08B,1171058,1900047,2025,2026-01-03T15:41:35.000,41.881203182,-87.647342333,"{'latitude': '41.881203182', 'longitude': '-87.647342333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066186,JJ535154,2025-12-26 11:50:00,012XX N LEAVITT ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,True,True,1424,014,1,24,08B,1161515,1908149,2025,2026-01-03T15:41:35.000,41.903639709,-87.682157841,"{'latitude': '41.903639709', 'longitude': '-87.682157841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066177,JJ535142,2025-12-26 11:57:00,005XX S LA SALLE ST,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,0123,001,34,32,08B,1175330,1897939,2025,2026-01-03T15:41:35.000,41.875323928,-87.631719215,"{'latitude': '41.875323928', 'longitude': '-87.631719215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066267,JJ535267,2025-12-26 12:00:00,015XX N PARKSIDE AVE,0560,ASSAULT,SIMPLE,ALLEY,False,False,2531,025,29,25,08A,1138385,1909682,2025,2026-01-03T15:41:35.000,41.908296813,-87.767083441,"{'latitude': '41.908296813', 'longitude': '-87.767083441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14082306,JK113634,2025-12-26 12:00:00,114XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0531,005,9,49,08B,1180963,1828894,2025,2026-01-16T15:41:17.000,41.685729622,-87.613160452,"{'latitude': '41.685729622', 'longitude': '-87.613160452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066237,JJ535169,2025-12-26 12:14:00,074XX S COLFAX AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,0334,003,7,43,08B,1194631,1856203,2025,2026-01-03T15:41:35.000,41.760343608,-87.562230187,"{'latitude': '41.760343608', 'longitude': '-87.562230187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066634,JJ535144,2025-12-26 12:15:00,002XX W 95TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,0511,005,9,49,04B,1176036,1841935,2025,2026-01-03T15:41:35.000,41.721627612,-87.630807596,"{'latitude': '41.721627612', 'longitude': '-87.630807596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066292,JJ535293,2025-12-26 12:15:00,069XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,0735,007,17,67,08A,1166879,1858694,2025,2026-01-03T15:41:35.000,41.767816869,-87.663870502,"{'latitude': '41.767816869', 'longitude': '-87.663870502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
14066213,JJ535187,2025-12-26 12:20:00,013XX W 49TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,True,True,0933,009,20,61,04A,1168312,1871932,2025,2026-01-03T15:41:35.000,41.804112805,-87.658236915,"{'latitude': '41.804112805', 'longitude': '-87.658236915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Chicago,data.cityofchicago.org/ijzp-q8t2,2026-01-23 02:12:43.158369
